"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Be careful what you ask for","18","0","2025-10-08T15:54:36.000Z","rezz_444","https://www.tiktok.com/@sagereon/video/7540244355328560391","7291459360179209262","7558879787906138894","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ba7a471d5e2e193d43046f58d45df445~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f59b6b2d&x-expires=1763848800&x-signature=9d0Sa%2FVG9%2BreyK0n599GtruUexQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I'm so weird..","63","2","2025-10-10T22:38:51.000Z","urbaequinnnie","https://www.tiktok.com/@sagereon/video/7540244355328560391","7475666238296179730","7559726146637529864","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e11bf49b6ffab40bc7616cf1c7558fd6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=449a8dec&x-expires=1763848800&x-signature=zG0CdYzDG%2B5%2FvJZFzMjs0%2FrAO%2F0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"they live in the ocean with sponge bob","1","0","2025-10-07T03:49:05.000Z","fishbones7x","https://www.tiktok.com/@sagereon/video/7540244355328560391","7261167855289517099","7558321637814289182","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/dc2d3bc1eb11f88deb2331c42d055ccc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=56b17076&x-expires=1763848800&x-signature=vNv6Vq5JWmc48YXeajb1HBBqhFY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"It’s only the government","164","3","2025-10-02T22:54:29.000Z","sammieharris070","https://www.tiktok.com/@sagereon/video/7540244355328560391","7206291986641765382","7556761516478104338","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5d09eca03ce1bc79e1fb9fa2053dc8c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5163f677&x-expires=1763848800&x-signature=JAt786q4i9coDcbedbP%2FJ4HPfL4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I meet them yesterday🥰","8","0","2025-10-11T01:50:12.000Z","dmia_sukapinkk","https://www.tiktok.com/@sagereon/video/7540244355328560391","7073452379299513370","7559775503126856466","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fa3e8c0871e0c01fcc611c583a33718c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a1bc692&x-expires=1763848800&x-signature=wkP5N9bQyf71PgTBhKRWqlZA3tw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","38","0","2025-10-04T20:23:35.000Z","fwtx.emmanuel.r8","https://www.tiktok.com/@sagereon/video/7540244355328560391","7134883371562746923","7557464825501385503","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/23738acdd4934c8307966920707d28c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9333bd39&x-expires=1763848800&x-signature=QfmFd4slLQTAV69WI8MBmudD%2Bss%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","77","8","2025-09-30T00:35:27.000Z","lowlytarnished16","https://www.tiktok.com/@sagereon/video/7540244355328560391","7471515576475878446","7555674314248078093","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/39ca29e70e7fd0b320f49c929a720e7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=754109ca&x-expires=1763848800&x-signature=dFQ8PG72bHfctAVNrXSbBhiUOSg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","7","1","2025-10-20T22:58:34.000Z","saadushkaa","https://www.tiktok.com/@sagereon/video/7540244355328560391","7413862848004211728","7563442134033203976","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/73dce00659d60271430b145b2c0729e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a39186d4&x-expires=1763848800&x-signature=M1j8A68gs6DNDYEyxZb3POEt1lU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","63","3","2025-10-04T18:45:23.000Z","bodhirobertson","https://www.tiktok.com/@sagereon/video/7540244355328560391","7416357737963537450","7557439452721971982","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/090ad5ec891899049d3d5a1926ca4e4e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18bd096a&x-expires=1763848800&x-signature=5%2BUHROFIct18ktPuEmPp69h9Qpc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","36","2","2025-09-21T02:26:11.000Z","vintage1705","https://www.tiktok.com/@sagereon/video/7540244355328560391","7538596503541302286","7552363045386502942","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/802597cf1de57d6c55e6df06b3b7d00a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed9ec689&x-expires=1763848800&x-signature=%2FVmOsDEVN2ms00D529QZ4NFig1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Its starlink, a new thing elon musk did with spacex and they go in a line at 500 per hour","11","2","2023-08-01T08:38:50.000Z","simoni_limoni","https://www.tiktok.com/@tannerz64/video/7217507598717717806","6766673444354884613","7262270365908828961","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f6aab9ffe9ff478e202699bd1f84bcea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d9093bf&x-expires=1763848800&x-signature=%2Bj3LkO4qZbiaKRBUuLG2U%2BeDTIg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"It's starlink they are satilites that have been sent by nasa","9","0","2023-08-11T13:36:26.000Z","itzerinhere","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7235688265503310854","7266057993161458465","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/3d05c6f551dc669c6d9ae8430a61a49c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f561a74&x-expires=1763848800&x-signature=wQiDjkzMnVaGlUdp6AdHqA%2BqGvg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"A drone with lights on it pmsl","17","0","2023-08-08T00:33:00.000Z","xoxonarnarrhxoxo","https://www.tiktok.com/@tannerz64/video/7217507598717717806","6592304661113290758","7264742640028205856","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a847dd66b1817eacedcb4a60ec445065~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1b8e4a37&x-expires=1763848800&x-signature=0bEUhrfH7jdh3voNmTNLbPGaS6I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"well guess we'll never know what it was due to the lack of camera skills.","30","0","2023-06-30T00:01:51.000Z","okietrucker918","https://www.tiktok.com/@tannerz64/video/7217507598717717806","6741169380761682950","7250262503300547370","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7324301162147119109~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e382e7a&x-expires=1763848800&x-signature=IydH%2BAtTfigK072wZ0NUmw1c8Tk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"we boutta get aliens before gta6 💀","158","11","2023-07-27T22:12:45.000Z","nasrridieo","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7040126259285230597","7260624787122619141","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/46e8842cde9cb678517332dbbc100201~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e0cc48b4&x-expires=1763848800&x-signature=OE7oBAQmIKiUQmyQ0O%2FTz6KuD3I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"that was probably a statalite from space x","12","1","2023-09-04T02:33:55.000Z","ykdiego1n","https://www.tiktok.com/@tannerz64/video/7217507598717717806","6941874974919525381","7274793330520392491","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b2298f2fbec21ab7799303b8315c04e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1aea1765&x-expires=1763848800&x-signature=f3H2byt2fVm9B2tcGvpWNI1AehI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"“someone call somebody” 💀","17","0","2023-08-12T00:10:25.000Z","shelbyboughner","https://www.tiktok.com/@tannerz64/video/7217507598717717806","6761956787517834245","7266221351824147206","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9dbed7d57fb417235839a9786dc498bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=215b4873&x-expires=1763848800&x-signature=RiNimcVEyl2mit8L71wjXU9jCeA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Aliens story just in usa U never see them in Africa or Bangladesh","7","1","2023-08-02T08:52:25.000Z","toto42352","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7256944649524429829","7262645059350545158","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6e511d89c57a2bb5c1eefbb39bf02745~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6085bc18&x-expires=1763848800&x-signature=s5uJ0aNFaIMBy5hafxUPoH6wO38%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"IF YOU REALLY LOOK , IT LOOKS SUSPENDED FROM WIRES , NOTICE THE ROCKING OF THE LIGHT FORMATION !","3","1","2023-11-23T09:29:01.000Z","george.warner4","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7296603308381225989","7304587125746795270","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7a8664c0c3e5afd4505e932a40d046c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d616b1bb&x-expires=1763848800&x-signature=Mcr%2Ba6gbmP8p64bF125tt9KElvU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"dude how hard is it to aim your camera at the thing, instead of making sure it’s always almost out of view for majority of the video 🤨","4","0","2024-12-20T02:59:48.000Z","rocket_fx4","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7110665388538954795","7450323330995733279","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/cf33f0ef268bf6895e787664971b5dc4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=870bed74&x-expires=1763848800&x-signature=4D2GJYDrKp36c2Y%2FUQ8m9wH8YSk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"That’s Starlink","4","0","2023-10-27T06:52:05.000Z","charmckee1","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7194920527717598213","7294527142448415520","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/3cf429cca9da0b58ee8f0eeffdc95a10~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ae840eb0&x-expires=1763848800&x-signature=s6EG2bevu6Gb%2FgCb%2BGUZJoaxuH0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"thats not how starlinks sattelites move though","3","0","2023-10-18T18:29:20.000Z","invectrum","https://www.tiktok.com/@tannerz64/video/7217507598717717806","6901344413348430854","7291367296672350981","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7e3002b32619d4508bf2d3a8207c5a48~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0fb43850&x-expires=1763848800&x-signature=AMMEiD9H3IygX6kh7VFV1wWO0NQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"they visited us","5","0","2023-08-08T15:48:23.000Z","afcartervh807","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7073186334617863173","7264978706250351392","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8e942b2504e0fd49edfdd35a0311eba0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd958713&x-expires=1763848800&x-signature=SWr5QHWmm28pzpg3Z3CkV8VREbI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Święty mikołaj","13","0","2023-07-30T07:05:49.000Z","bulkakuba2","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7084968524356174853","7261504159794348826","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0ccd38e6e765b611448e51e4c3b87a6c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f925c687&x-expires=1763848800&x-signature=j2lZ1hjieoMEjpeM9bA2xbtBKXw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"was it just me or you thought the Lazer in the video was the aliens😂😂","0","0","2023-10-16T05:41:12.000Z","billy.grob","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7276038063028732929","7290427207313277698","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4c8a533bbb80cf2aa965c658ab5f1676~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=77538e38&x-expires=1763848800&x-signature=0NYYb460PjtzlDTIRXk7aP2jD4c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"NEINWONWON","14","1","2023-07-28T09:01:01.000Z","cr1ngel0rd1","https://www.tiktok.com/@tannerz64/video/7217507598717717806","6916943233986626565","7260791755666277147","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7331534780313370626~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8758fb9c&x-expires=1763848800&x-signature=lZoPCPX016A3yxc9jtTSMOEyuTY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"💖💖💖😍","1","0","2024-11-26T06:19:58.000Z","tan.tong.tong","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7064594124992726017","7441468882692965138","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cf21710bc7965436a7f11fdb1e3ddf3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba949b4b&x-expires=1763848800&x-signature=BF4HyTkwyp0aFjXXrzlMId9nEZc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The lights off the robots bought from tik tok 🤣","1","0","2024-07-31T21:33:58.000Z","user4914652503384","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7233551655656260614","7397916392274051872","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=051d9535&x-expires=1763848800&x-signature=2yZAmxdAfWelBdAuXcV%2BaXHezUg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pops on one what is that 💯","1","0","2025-09-02T14:18:46.000Z","trellback23","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7507358411349689374","7545495932987015949","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0dd8058908107a39eb1b7deb119afdaf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=288ca44d&x-expires=1763848800&x-signature=vXEm8QUFofWLbOMt373XO2WWhWM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🛸👾👽 YEP!","1","0","2023-11-02T02:33:51.000Z","lilabrownv2","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7217682069085078574","7296687350456959790","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f2bc2c0b201d68ef9117944858fade7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e195a391&x-expires=1763848800&x-signature=3Dq6miDAttHUY81hDnk0VohBs90%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"helium balloon got away with some solar lights","2","1","2023-10-16T22:45:56.000Z","iakoiatasteris","https://www.tiktok.com/@tannerz64/video/7217507598717717806","6885729049802376197","7290691250373657350","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/627de371941060e3975a164063916308~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ddd5ed93&x-expires=1763848800&x-signature=ouGnPcTscC58zzP2J9w3XxcQRK8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Those demons have been on the planet since they were placed here after the war in heaven","2","1","2023-12-17T10:37:01.000Z","woollyboogr","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7281609827829318699","7313510334828135210","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/04d41127448f9183fea37658240f8666~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b5c1f53&x-expires=1763848800&x-signature=4cb4EBR%2B9QHSsU6n8XgXIsQ1Flc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"No, if you guys look it up, it’s Elon Musk is space lights","1","0","2025-01-13T01:17:20.000Z","totallynotaaalayah7","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7409812096202310699","7459202967305896750","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/50d1e31b777155293c99a1309f99456a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=482566d2&x-expires=1763848800&x-signature=e02W%2BIxlSeCR4OzRPj2Dc8ASHSo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"They’re going to the MIDWEST","1","0","2023-11-02T02:34:15.000Z","lilabrownv2","https://www.tiktok.com/@tannerz64/video/7217507598717717806","7217682069085078574","7296687420008842030","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f2bc2c0b201d68ef9117944858fade7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e195a391&x-expires=1763848800&x-signature=3Dq6miDAttHUY81hDnk0VohBs90%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I see propellers ? 💀♥️😌","1","0","2024-01-05T09:53:43.000Z","skulllove68","https://www.tiktok.com/@tannerz64/video/7217507598717717806","6977171831014818821","7320549947815543598","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0fe8059e4bbd3e876f404ce9db080486~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f27a072e&x-expires=1763848800&x-signature=q5GeEvnRMZj9WXVkTU0cK0XpWiM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"It’s 2025 and our camera footage is worse then that 90s","12","0","2025-10-23T02:21:42.000Z","megansechrist","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7225028956294235179","7564236613850465055","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8332513dde64c3a1ccc7a20cc6ec4b3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=47fa014f&x-expires=1763848800&x-signature=Z5XGX4hJnslQ15%2FQ5sFTdWvJ8tg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"The holographic backing down the veil is lifted... The golden age is here","4","0","2025-10-21T20:51:59.000Z","clbey","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","6834894231628137477","7563780590596915998","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/aa7066738796bdd422c134f5af9607c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=82c40fa7&x-expires=1763848800&x-signature=QbmtDsgJIJ6oppCMJQR3e5J%2Fc1Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Project bluebeam","2","0","2025-11-19T11:11:27.000Z","paigeatx2","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","6760793634084078598","7574392181360952094","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a5ebc9196c58a3027944701ad617dfa1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2bd48821&x-expires=1763848800&x-signature=TNAYHMTElVUR6bMSpchqny9wY2o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"The moon is a space station","1","0","2025-11-20T18:05:27.000Z","thechosenone8880","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7359301772717917230","7574870094389363487","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/aa595561dccd151a48452f6c0178da42~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b46e7d84&x-expires=1763848800&x-signature=2pWZkd5O7p%2FP1eZA2TYNJaZ1miQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ai","1","0","2025-11-20T02:06:25.000Z","kingdomcome700","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7551626188247368717","7574623085715391263","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/23da7d2199096c2d0bc279de080fbc98~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0aa8b83c&x-expires=1763848800&x-signature=okQ6spnZ%2Fi%2FkB%2FFcKuDBuliS45U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Yes they are out there! 😀","5","1","2025-10-21T16:54:48.000Z","cvbriggs","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","6941215611168211973","7563719218128536375","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/81f6095e6bf6a7e13606c1d18203105d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4cbbb8f&x-expires=1763848800&x-signature=oOU%2FMXHDs%2BpK5V7yKevsZFNXsjc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Those are CHARIOT'S FROM THE MOST HIGH YAHUAH 🙌","3","0","2025-10-22T13:27:29.000Z","brotherronal","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7295506270678074414","7564037070949139255","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/89c34333718421662cb762d9b69c7f51~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e9934af0&x-expires=1763848800&x-signature=RpXNsXdIfK25f%2FtfqL%2BUTjyd0ak%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"wow","2","1","2025-10-21T12:44:52.000Z","shelia.carroll","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7326998868859356202","7563654939173733151","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7326999376054714410~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=865debcd&x-expires=1763848800&x-signature=ibEbc8LQFDkJ3DbkdO710nX8IFA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"is that even the moon?","4","0","2025-10-22T02:09:45.000Z","ajaniallen07","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7284384257090552875","7563862440867808055","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3fd93f7e2bd1b217b006305c2e12115e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46b1879d&x-expires=1763848800&x-signature=ewQp76XyXBFjiYVTodGJ9sPrIiQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"it the EL THE MOST HIGH FATHER AND MOTHER 🌹🌹🌹😎💜✨😁💪💪💪","1","0","2025-11-13T00:35:30.000Z","universe.lee.dicker","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7282990943085675563","7572001992157168414","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/afc94815ab75000ffa2b1c14f9bb5b34~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=39c78687&x-expires=1763848800&x-signature=hkdQa5fIEVgT9Q%2FuU82OHjr7OjM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🤟😎👌💯💯💯...facts","2","1","2025-10-21T09:27:15.000Z","dark.empath13","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7157363641893045294","7563603839799542583","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4e4f93b3c7bf09d41fbb193c9ca652bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e6c5715&x-expires=1763848800&x-signature=5BNQHcx7USyms49pVc5iL6AVxCU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Wow","2","2","2025-10-21T08:30:23.000Z","mauricejohnson651","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7369730951351436331","7563589195911414559","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/da8a035aa4b3a9d7c14f27787712f3c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=67dde0c8&x-expires=1763848800&x-signature=XulbzIgnuA7AYR%2F5K69nfzUzohg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Starlink","1","0","2025-11-19T22:07:40.000Z","askforjeff83","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","6824102369140917254","7574561382215172895","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c168631a715cf55c852a02f7aafb634e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b5a3842&x-expires=1763848800&x-signature=kj1GWQSV2sBcbytt7IckEoe6M%2Bk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🤯","1","0","2025-11-20T09:14:11.000Z","perm331","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","7023868605638411270","7574733061020779278","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347452359842201643~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c0743fb9&x-expires=1763848800&x-signature=lVlnmcaMUg5K43D74vSkB2UazYk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"💯💯💯","1","0","2025-11-20T02:59:06.000Z","memckenzie0","https://www.tiktok.com/@seeingbeyondtheveil999/video/7563550994492149006","6860256646170887173","7574636664401380110","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/389563f4098769debef6f7de30b51fa7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=56842922&x-expires=1763848800&x-signature=Sg28ftj7OAkGecd9SoINpdbQOL4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
